Indian Journal of Experimental Biology	ijeb	http://op.niscpr.res.in/index.php/IJEB/oai	PDF
International Journal of Environmental, Sustainability, and Social Science	ijesss	https://journalkeberlanjutan.com/index.php/IJESSS/oai	PDF
IJISCS (International Journal of Information System and Computer Science)	ijiscs	http://ojs.stmikpringsewu.ac.id/index.php/ijiscs/oai	PDF
Journal of Mathematical Extension	ijmex	https://ijmex.com/index.php/ijmex/oai	PDF
International Journal of Applied Biology	ijoab	http://journal.unhas.ac.id/index.php/ijoab/oai	PDF
International Journal of Research in Science	ijrs	http://researchplusjournals.com/index.php/IJRS/oai	PDF
IndoMath	indomath	https://indomath.org/index.php/indomath/oai	PDF
Indonesian Review of Physics	irip	http://journal2.uad.ac.id/index.php/irip/oai	PDF
Invertebrate Survival Journal	isj	http://www.isj.unimo.it/index.php/ISJ/oai	PDF
IT Journal Research and Development	itjrd	https://journal.uir.ac.id/index.php/ITJRD/oai	PDF
Journal of Algebra Combinatorics Discrete Structures and Applications	jacodesmath	http://jacodesmath.com/index.php/jacodesmath/oai	PDF
Journal of Bangladesh Society of Physiologists	jbsp	http://www.banglajol.info/index.php/JBSP/oai	PDF
Journal of Current Biomedical Reports	jcbior	https://jcbior.com/index.php/JCBioR/oai	PDF
Journal of Controversies in Biomedical Research	jcbmr	http://jcbmr.com/index.php/jcbmr/oai	PDF
Journal of Computing Research and Innovation	jcrinn	https://crinn.conferencehunter.com/index.php/jcrinn/oai	PDF
The Journal of Cetacean Research and Management	jcrm	https://journal.iwc.int/index.php/jcrm/oai	PDF
iRASD Journal of Computer Science and Information Technology	jcsit	https://journals.internationalrasd.org/index.php/jcsit/oai	PDF
Journal of Entomological and Acarological Research	jear	https://www.pagepressjournals.org/index.php/jear/oai	PDF
Journal of Electrochemical Science and Engineering	jese02	https://www.pub.iapchem.org/ojs/index.php/JESE/oai	PDF
Journal of Innovative Applied Mathematics and Computational Sciences	jiamcs	http://jiamcs.centre-univ-mila.dz/index.php/jiamcs/oai	PDF
Journal of Information and Organizational Sciences	jios	http://jios.foi.hr/index.php/jios/oai	PDF
Journal of Logic and Analysis	jla	http://www.logicandanalysis.org/index.php/jla/oai	PDF
Journal of Magnetism and Its Applications	jma	http://www.jourmag.org/index.php/jma/oai	PDF
Journal of Multidisciplinary Applied Natural Science	jmans	https://journal.pandawainstitute.com/index.php/jmans/oai	PDF
Journal of Materials and Physical Sciences	jmps	https://journals.internationalrasd.org/index.php/jmps/oai	PDF
Journal of Nigerian Society of Physical Sciences	jnsps	https://journal.nsps.org.ng/index.php/jnsps/oai	PDF
Jurnal Riset Informatika	jri	https://ejournal.kresnamediapublisher.com/index.php/jri/oai	PDF
Journal of the Serbian Chemical Society	jscs	http://www.shd-pub.org.rs/index.php/JSCS/oai	PDF
Journal of Software Engineering Research and Development	jserd	https://sol.sbc.org.br/journals/index.php/jserd/oai	PDF
Journal of Smart Science and Technology	jsst	https://jsst.uitm.edu.my/index.php/jsst/oai	PDF
Koedoe: African Protected Area Conservation and Science	koedoe	https://koedoe.co.za/index.php/koedoe/oai	PDF
Jurnal Ilmiah Kursor: Menuju Solusi Teknologi Informasi	kursor	https://kursorjournal.org/index.php/kursor/oai	PDF
Letters in High Energy Physics	lhep	http://journals.andromedapublisher.com/index.php/LHEP/oai	PDF
Lontar Komputer	lontar	http://ojs.unud.ac.id/index.php/lontar/oai	PDF
European Journal of Mathematical Analysis	ma	https://adac.ee/index.php/ma/oai	PDF
Mantik: Jurnal Matematika	mantik	http://jurnalsaintek.uinsby.ac.id/index.php/mantik/oai	PDF
Materials and Devices	materialsanddevices	http://caip.co-ac.com/index.php/materialsanddevices/oai	PDF
Cauchy: Jurnal Matematika Murni dan Aplikasi	math	https://ejournal.uin-malang.ac.id/index.php/math/oai	PDF
Momona Ethiopian Journal of Science	mejs	https://www.ajol.info/index.php/mejs/oai	PDF
Mongolian Geoscientist	mgs	https://www.mongoliajol.info/index.php/MGS/oai	PDF
Microbiology Indonesia	mionline	https://jurnal.permi.or.id/index.php/mionline/oai	PDF
Mongolian Journal of Chemistry	mjc	http://mongoliajol.info/index.php/MJC/oai	PDF
Malaysian Journal of Microbiology	mjm	http://mjm.usm.my/index.php/mjm/oai	PDF
Mathematical Problems of Computer Science	mpcs	http://mpcs.sci.am/index.php/mpcs/oai	PDF
Mathematical and Software Engineering	mse	http://varepsilon.com/index.php/mse/oai	PDF
Natural History Sciences	nhs	https://sisn.pagepress.org/index.php/nhs/oai	PDF
Note di Matematica	notemat	http://siba-ese.unisalento.it/index.php/notemat/oai	PDF
Oklahoma Native Plant Record	onpr	http://ojs.library.okstate.edu/osu/index.php/ONPR/oai	PDF
Papers in Physics	pip	https://www.papersinphysics.org/index.php/papersinphysics/oai	PDF
Progress in Microbes and Molecular Biology	pmmb	https://journals.hh-publisher.com/index.php/pmmb/oai	PDF
ParadigmPlus	pp	https://journals.itiud.org/index.php/paradigmplus/oai	PDF
Pythagoras	pythagoras	https://pythagoras.org.za/index.php/pythagoras/oai	PDF
Ratio Mathematica	ratiomathematica	http://eiris.it/ojs/index.php/ratiomathematica/oai	PDF
Reinwardtia	reinwardtia	http://e-journal.biologi.lipi.go.id/index.php/reinwardtia/oai	PDF
Rivista Italiana di Paleontologia e Stratigrafia	rips	http://riviste.unimi.it/index.php/RIPS/oai	PDF
Jurnal Riset Biologi dan Aplikasinya	risetbiologi	https://journal.unesa.ac.id/index.php/risetbiologi/oai	PDF
Ruhuna Journal of Science	rjs	http://www.rjs.ruh.ac.lk/index.php/rjs/oai	PDF
Science Diliman	sciencediliman	http://journals.upd.edu.ph/index.php/sciencediliman/oai	PDF
Scientia et Humanitas	scientia	https://libjournals.mtsu.edu/index.php/scientia/oai	PDF
SISFORMA	sisforma	http://journal.unika.ac.id/index.php/sisforma/oai	PDF
Sociobiology	sociobiology	http://periodicos.uefs.br/index.php/sociobiology/oai	PDF
Sultan Qaboos University Journal for Science	squjs	https://journals.squ.edu.om/index.php/squjs/oai	PDF
The Journal for Transdisciplinary Research in Southern Africa	td	https://td-sa.net/index.php/td/oai	PDF
To Chemistry Journal	tochem	http://purkh.com/index.php/tochem/oai	PDF
UHD Journal of Science and Technology	uhdjst	http://journals.uhd.edu.iq/index.php/uhdjst/oai	PDF
Vertebrate Anatomy, Morphology, Palaeontology	vamp	https://journals.library.ualberta.ca/vamp/index.php/VAMP/oai	PDF
Volcanica	volcanica	https://www.jvolcanica.org/ojs/index.php/volcanica/oai	PDF
Zoodiversity	zoodiversity	http://ojs.akademperiodyka.org.ua/index.php/Zoodiversity/oai	PDF
