Annals of Library and Information Studies	alis	http://op.niscpr.res.in/index.php/ALIS/oai	PDF
Evidence Based Library and Information Practice	eblip	https://journals.library.ualberta.ca/eblip/index.php/EBLIP/oai	PDF
Information Impact	iijikm	https://www.ajol.info/index.php/iijikm/oai	PDF
The International Journal of Information, Diversity, & Inclusion	ijidi	https://jps.library.utoronto.ca/index.php/ijidi/oai	PDF
International Journal of Librarianship (IJoL)	ijol	http://ojs.calaijol.org/index.php/ijol/oai	PDF
Information Technology and Libraries	ital	https://ejournals.bc.edu/index.php/ital/oai	PDF
Knowledge Engineering and Data Science	keds	http://journal2.um.ac.id/index.php/keds/oai	PDF
Library and Information Research	lir	https://www.lirgjournal.org.uk/index.php/lir/oai	PDF
North Carolina Libraries	ncl	http://www.ncl.ecu.edu/index.php/NCL/oai	PDF
College & Research Libraries	crl	https://crl.acrl.org/index.php/crl/oai	PDF
College & Research Libraries News	crln	https://crln.acrl.org/index.php/crlnews/oai	PDF
