Acta Theologica	at	https://journals.ufs.ac.za/index.php/at/oai	pdf
Advances in Southeast Asian Studies	aseas	https://aseas.univie.ac.at/index.php/aseas/oai	pdf
AFEBI Islamic Finance and Economic Review	aifer	https://journal.afebi.org/index.php/aifer/oai	pdf
Afkaruna: Indonesian Interdisciplinary Journal of Islamic Studies	afkaruna	https://journal.umy.ac.id/index.php/afkaruna/oai	pdf
African Journal of Psychological Assessment	ajopa	https://ajopa.org/index.php/ajopa/oai	pdf
AJIS: Academic Journal of Islamic Studies	ajis	http://journal.iaincurup.ac.id/index.php/AJIS/oai	pdf
Al-Albab	alalbab	http://jurnaliainpontianak.or.id/index.php/alalbab/oai	pdf
Al-Iqtishad: Jurnal Ilmu Ekonomi Syariah	iqtishad	http://journal.uinjkt.ac.id/index.php/iqtishad/oai	pdf
American Journal of Islam and Society	ajiss	https://www.ajis.org/index.php/ajiss/oai	pdf
Clinical Psychology in Europe	cpe	https://cpe.psychopen.eu/index.php/cpe/oai	pdf
Community Psychology in Global Perspective	cpgp	http://siba-ese.unisalento.it/index.php/cpgp/oai	pdf
Dianoia	dianoia	https://ejournals.bc.edu/index.php/dianoia/oai	pdf
Elementa	elementa	https://www.ledonline.it/index.php/Elementa/oai	pdf
Europe's Journal of Psychology	ejop	http://ejop.psychopen.eu/index.php/ejop/oai	pdf
European Journal of Islamic Finance	ejif	http://www.ojs.unito.it/index.php/EJIF/oai	pdf
Feminist Philosophy Quarterly	fpq	https://ojs.lib.uwo.ca/index.php/fpq/oai	pdf
Foucault Studies	foucault-studies	https://rauli.cbs.dk/index.php/foucault-studies/oai	pdf
Global Forum on Arts and Christian Faith	journal	http://www.artsandchristianfaith.org/index.php/journal/oai	pdf
Hamdard Islamicus	hi	https://hamdardislamicus.com.pk/index.php/hi/oai	pdf
Humanitas: Indonesian Psychological Journal	humanitas	http://journal1.uad.ac.id/index.php/Humanitas/oai	pdf
Ideas	ideas	https://ejournal.iainpalopo.ac.id/index.php/ideas/oai	pdf
Informal Logic	informal_logic	https://ojs.uwindsor.ca/ojs/leddy/index.php/informal_logic/oai	pdf
INSPIRA	inspira	https://journal.iainlangsa.ac.id/index.php/inspira/oai	pdf
International Journal of Economic Behavior	ijmeb	https://journals.uniurb.it/index.php/ijmeb/oai	pdf
International Journal of Educational Psychology	ijep	http://hipatiapress.com/hpjournals/index.php/ijep/oai	pdf
International Journal of Emerging Issues in Islamic Studies	ijeiis	https://journals.researchsynergypress.com/index.php/ijeiis/oai	pdf
International Journal of Islamic Educational Psychology	ijiep	https://journal.umy.ac.id/index.php/ijiep/oai	pdf
International Journal of Islamic Khazanah	ijik	https://journal.uinsgd.ac.id/index.php/ijik/oai	pdf
International Journal of Psychology: A Biopsychosocial Approach	ijpbpsa	https://ejournals.vdu.lt/index.php/IJPBPSA/oai	pdf
International Journal of the Analytic Hierarchy Process	ijahp	http://www.ijahp.org/index.php/IJAHP/oai	pdf
International Journal of Wellbeing	ijow	http://www.internationaljournalofwellbeing.org/index.php/ijow/oai	pdf
Journal of Applied Hermeneutics	jah	https://journalhosting.ucalgary.ca/index.php/jah/oai	pdf
Journal of Dynamic Decision Making	jddm	https://journals.ub.uni-heidelberg.de/index.php/jddm/oai	pdf
Journal of Islamic Monetary Economics and Finance	jimf	http://jimf-bi.org/index.php/JIMF/oai	pdf
Journal of Somaesthetics	jos	https://journals.aau.dk/index.php/JOS/oai	pdf
Journal of World Philosophies	jwp	https://scholarworks.iu.edu/iupjournals/index.php/jwp/oai	pdf
Meta-Psychology	metapsychology	https://open.lnu.se/index.php/metapsychology/oai	pdf
Persona Studies	ps	https://ojs.deakin.edu.au/index.php/ps/oai	pdf
Phenomenology & Practice	pandpr	https://ejournals.library.ualberta.ca/index.php/pandpr/oai	pdf
Philosophy and the Mind Sciences	phimisci	https://philosophymindscience.org/index.php/phimisci/oai	pdf
Prajna Vihara	prajnavihara	http://www.assumptionjournal.au.edu/index.php/PrajnaVihara/oai	pdf
Relations	relations	http://www.ledonline.it/index.php/relations/oai	pdf
Religio Education	religio	https://ejournal.upi.edu/index.php/religio/oai	pdf
S: Journal of the Circle for Lacanian Ideology Critique	s	http://www.lineofbeauty.org/index.php/S/oai	pdf
Studia Historiae Ecclesiasticae	she	https://unisapressjournals.co.za/index.php/SHE/oai	pdf
Studies in Christian-Jewish Relations	scjr	https://ejournals.bc.edu/index.php/scjr/oai	pdf
The Arbutus Review	arbutus	http://journals.uvic.ca/index.php/arbutus/oai	pdf
Theologia Viatorum	tv	https://theologiaviatorum.org/index.php/tv/oai	pdf
Vidyottama Sanatana: International Journal of Hindu Science and Religious Studies	ijhsrs	http://ejournal.ihdn.ac.id/index.php/IJHSRS/oai	pdf
Writing from Below	wfb	http://www.lib.latrobe.edu.au/ojs/index.php/wfb/oai	pdf
