Islamic Guidance and Counseling Journal	igcj	http://journal.iaimnumetrolampung.ac.id/index.php/igcj/oai	PDF
International Journal of Active Learning	ijal	http://journal.unnes.ac.id/nju/index.php/ijal/oai	PDF
International Journal of Curriculum and Instruction	ijci	http://ijci.wcci-international.org/index.php/IJCI/oai	PDF
International Journal of Education	ije01	http://ejournal.upi.edu/index.php/ije/oai	PDF
IJEBP (International Journal of Educational Best Practices)	ijebp	https://ejournal.unri.ac.id/index.php/IJEBP/oai	PDF
International Journal of Emerging Issues in Early Childhood Education	ijeiece	http://journals.researchsynergypress.com/index.php/ijeiece/oai	PDF
International Journal of Education Policy and Leadership	ijepl	http://journals.sfu.ca/ijepl/index.php/ijepl/oai	PDF
Indonesian Journal of Innovation and Applied Sciences	ijias	https://ojs.literacyinstitute.org/index.php/ijias/oai	PDF
Indonesian Journal of Instructional Media and Model	ijimm	http://journal.univetbantara.ac.id/index.php/ijimm/oai	PDF
Indonesian Journal of Learning and Instruction	ijli	https://journal.uniku.ac.id/index.php/IJLI/oai	PDF
IJLRES (International Journal on Language Research and Education Studies)	ijlres	http://jurnal.uinsu.ac.id/index.php/ijlres/oai	PDF
International Journal of Management, Knowledge and Learning	ijmkl	https://toknowpress.net/submission/index.php/ijmkl/oai	PDF
Indonesian Journal on Learning and Advanced Education (IJOLAE)	ijolae	http://journals.ums.ac.id/index.php/ijolae/oai	PDF
International Journal of Language Teaching and Education	ijolte	https://online-journal.unja.ac.id/index.php/IJoLTE/oai	PDF
Indonesian Journal of Teaching in Science	ijotis	https://ejournal.upi.edu/index.php/IJoTis/oai	PDF
International Journal of Public Legal Education	ijple	https://www.northumbriajournals.co.uk/index.php/ijple/oai	PDF
International Journal of Research in Counseling and Education	ijrice	http://ppsfip.ppj.unp.ac.id/index.php/ijrice/oai	PDF
International Journal on Research in STEM Education	ijrse	https://journals.researchsynergypress.com/index.php/ijrse/oai	PDF
International Journal of Social and Educational Innovation	ijsei	https://journals.aseiacademic.org/index.php/ijsei/oai	PDF
International Journal of the Whole Child	ijwc	https://libjournals.mtsu.edu/index.php/ijwc/oai	PDF
Infinity	infinity	http://e-journal.stkipsiliwangi.ac.id/index.php/infinity/oai	PDF
International Online Journal of Education and Teaching	iojet	http://iojet.org/index.php/IOJET/oai	PDF
IRJE (Indonesian Research Journal in Education)	irje	https://online-journal.unja.ac.id/index.php/irje/oai	PDF
Journal of Childhood, Education & Society	jces	https://www.j-ces.com/index.php/jces/oai	PDF
Journal of Contemporary Issues in Education	jcie	https://ejournals.library.ualberta.ca/index.php/JCIE/oai	PDF
Journal of Child Language Acquisition and Development	jclad	http://science-res.com/index.php/jclad/oai	PDF
Journal of College Orientation, Transition, and Retention	jcotr	https://pubs.lib.umn.edu/index.php/jcotr/oai	PDF
Journal of Childhood Studies	jcs	https://journals.uvic.ca/index.php/jcs/oai	PDF
Journal of Culture and Values in Education	jcv	https://cultureandvalues.org/index.php/JCV/oai	PDF
Journal of Extension Education	jee	http://extensioneducation.org/index.php/jee/oai	PDF
JEET, Journal of English Education and Technology	jeet	http://jeet.fkdp.or.id/index.php/jeet/oai	PDF
Jurnal Of English Language And Education	jele	http://ejurnal.mercubuana-yogya.ac.id/index.php/jele/oai	PDF
Journal of Educational Studies	jes01	https://publications.uadventus.ro/index.php/jes/oai	PDF
Journal of Effective Teaching in Higher Education	jethe	https://jethe.org/index.php/jethe/oai	PDF
Journal Of Education, Teaching and Learning	jetl	http://journal.stkipsingkawang.ac.id/index.php/JETL/oai	PDF
The Journal of Forensic Science Education	jfse	https://jfse-ojs-tamu.tdl.org/jfse/index.php/jfse/oai	PDF
Journal of Green Learning	jgl	https://journal.gmpionline.com/index.php/jgl/oai	PDF
Journal of International Students	jis	http://ojed.org/index.php/jis/oai	PDF
JISAE (Journal of Indonesian Student Assessment and Evaluation)	jisae	http://journal.unj.ac.id/unj/index.php/jisae/oai	PDF
Journal of Learning Development in Higher Education	jldhe	https://journal.aldinhe.ac.uk/index.php/jldhe/oai	PDF
Journal of Applied Linguistics and Literature	joall	https://ejournal.unib.ac.id/index.php/joall/oai	PDF
Journal of Education	joe	http://journals.ukzn.ac.za/index.php/joe/oai	PDF
Journal of Education and Educational Development	joeed	http://jmsnew.iobmresearch.com/index.php/joeed/oai	PDF
Journal of English Language Teaching Fakultas Pendidikan Bahasa dan Seni Program Studi Pendidikan Bahasa Inggris IKIP Mataram	joelt	https://e-journal.undikma.ac.id/index.php/joelt/oai	PDF
Journal of Open, Flexible and Distance Learning	jofdl	http://www.jofdl.nz/index.php/JOFDL/oai	PDF
Journal of Languages and Language Teaching	jollt	https://e-journal.undikma.ac.id/index.php/jollt/oai	PDF
Journal of the Scholarship of Teaching and Learning	josotl	https://scholarworks.iu.edu/journals/index.php/josotl/oai	PDF
Journal of Teaching and Learning with Technology	jotlt	https://scholarworks.iu.edu/journals/index.php/jotlt/oai	PDF
Journal of Perspectives in Applied Academic Practice	jpaap	http://jpaap.napier.ac.uk/index.php/JPAAP/oai	PDF
JPBI (Jurnal Pendidikan Biologi Indonesia)	jpbi	https://ejournal.umm.ac.id/index.php/jpbi/oai	PDF
Journal of Research in Social Sciences	jrss	http://jrss.numl.edu.pk/index.php/jrss/oai	PDF
Journal of Student Affairs in Africa	jsaa	https://upjournals.up.ac.za/index.php/jsaa/oai	PDF
Journal of Subject Didactics	jsd	http://aes.bio.bg.ac.rs/index.php/JSD/oai	PDF
Journal of Science and Education	jse	https://jse.rezkimedia.org/index.php/jse/oai	PDF
Journal of Science Learning	jslearning	https://ejournal.upi.edu/index.php/jslearning/oai	PDF
Journal of Social Studies Education Research	jsser	https://www.jsser.org/index.php/jsser/oai	PDF
Journal of Teaching and Learning for Graduate Employability	jtlge	https://ojs.deakin.edu.au/index.php/jtlge/oai	PDF
Journal of Urban Mathematics Education	jume	https://jume-ojs-tamu.tdl.org/jume/index.php/JUME/oai	PDF
Kalamatika	kmk	http://kalamatika.matematika-uhamka.com/index.php/kmk/oai	PDF
Linguistic, English Education and Art (LEEA) Journal	leea	https://journal.ipm2kpe.or.id/index.php/LEEA/oai	PDF
LLT Journal: A Journal on Language and Language Teaching	llt	http://e-journal.usd.ac.id/index.php/LLT/oai	PDF
Literacy and Numeracy Studies	lnj	https://epress.lib.uts.edu.au/journals/index.php/lnj/oai	PDF
MEJ (Mathematics Education Journal)	mej	http://ejournal.umm.ac.id/index.php/MEJ/oai	PDF
Metathesis: Journal of English Language, Literature, and Teaching	metathesis	https://jurnal.untidar.ac.id/index.php/metathesis/oai	PDF
Malikussaleh Journal of Mathematics Learning	mjml	http://ojs.unimal.ac.id/index.php/mjml/oai	PDF
Metropolitan Universities	muj	https://journals.iupui.edu/index.php/muj/oai	PDF
Journal of Problem Based Learning in Higher Education	pbl	http://journals.aau.dk/index.php/pbl/oai	PDF
Jurnal Pendidikan Jasmani dan Olahraga	penjas	https://ejournal.upi.edu/index.php/penjas/oai	PDF
Perspectives in Education	pie	https://journals.ufs.ac.za/index.php/pie/oai	PDF
Profesi Pendidikan Dasar	ppd	https://journals.ums.ac.id/index.php/ppd/oai	PDF
Papers on Postsecondary Learning and Teaching	pplt	https://journalhosting.ucalgary.ca/index.php/pplt/oai	PDF
Pedagogy and Psychology of Sport	pps	https://apcz.umk.pl/czasopisma/index.php/PPS/oai	PDF
PrimaryEdu: Journal of Primary Education	primaryedu	http://e-journal.stkipsiliwangi.ac.id/index.php/primaryedu/oai	PDF
PRISM	prism	https://openjournals.ljmu.ac.uk/index.php/prism/oai	PDF
Profile Issues in Teachers' Professional Development	profile	https://revistas.unal.edu.co/index.php/profile/oai	PDF
Research and Evaluation in Education	reid	http://journal.uny.ac.id/index.php/reid/oai	PDF
Research in Educational Policy and Management	repam	https://repamjournal.org/index.php/REPAM/oai	PDF
Research in Social Sciences and Technology	ressat	https://ressat.org/index.php/ressat/oai	PDF
Research in Learning Technology	rlt	https://journal.alt.ac.uk/index.php/rlt/oai	PDF
Reading & Writing	rw	https://rw.org.za/index.php/rw/oai	PDF
South African Journal of Higher Education	sajhe	https://www.journals.ac.za/index.php/sajhe/oai	PDF
SCHOULID: Indonesian Journal of School Counseling	schoulid	http://journal.konselor.or.id/index.php/schoulid/oai	PDF
Script Journal	script	http://jurnal.fkip-uwgm.ac.id/index.php/Script/oai	PDF
Southeast Asian Mathematics Education Journal	seamej	https://journal.qitepinmath.org/index.php/seamej/oai	PDF
Seminar.net	seminar	https://journals.oslomet.no/index.php/seminar/oai	PDF
Indonesian Journal of Applied Linguistics	showtoc	http://ejournal.upi.edu/index.php/IJAL/issue/current/showToc/oai	PDF
Studies in Learning and Teaching	silet	https://scie-journal.com/index.php/SiLeT/oai	PDF
Jurnal Smart	smart	http://ejournal.umpri.ac.id/index.php/smart/oai	PDF
Theory and Practice of Second Language Acquisition	tapsla	https://journals.us.edu.pl/index.php/TAPSLA/oai	PDF
Transnational Curriculum Inquiry	tci	http://ojs.library.ubc.ca/index.php/tci/oai	PDF
Irish Journal of Technology Enhanced Learning	telji	http://journal.ilta.ie/index.php/telji/oai	PDF
Teacher Education through Flexible Learning in Africa	tetfle	https://upjournals.up.ac.za/index.php/tetfle/oai	PDF
Transformation in Higher Education	thejournal	https://thejournal.org.za/index.php/thejournal/oai	PDF
Utamax	utamax	https://journal.unilak.ac.id/index.php/UTAMAX/oai	PDF
